ИНН;КПП;Название организации;Имя файла;Номер документа;Дата документа;Всего;Валюта;НДС;НДС 10%;НДС 18%;НДС 20%;Дата доставки;Статус документа;Дата тарификации;Дата изменения статуса;Подразделение;ФИО ответственного;Комментарий;Ссылка;Удален
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230315/39/0521 от 15.03.23;"=""230315/39/0521""";15.03.2023;10 196,22;RUB - Российский рубль;1 699,37;0,00;0,00;1 699,37;15.03.2023 16:19:12;Требуется подпись;;15.03.2023 12:19:39;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=208194f1-f72e-4764-8bc4-0fc609b2a947&documentId=fcea925a-e4af-46e4-b0e2-c2660e216ea6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230315/37/1481 от 15.03.23;"=""230315/37/1481""";15.03.2023;8 225,34;RUB - Российский рубль;1 370,89;0,00;0,00;1 370,89;16.03.2023 10:28:14;Требуется подпись;;16.03.2023 06:50:27;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=26d45a43-2a67-4fae-a610-1b17df3027cd&documentId=d4db9ed2-27c3-4445-b738-9ae2950b25b5;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230315/85/0126 от 15.03.23;"=""230315/85/0126""";15.03.2023;3 009,42;RUB - Российский рубль;501,57;0,00;0,00;501,57;15.03.2023 18:01:36;Требуется подпись;;15.03.2023 14:05:02;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=3c585d4a-91a9-46d0-ad0d-a3cace24e1f6&documentId=4bd6e656-8a7d-400d-a027-def4a0cbb74e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230315/13/0456 от 15.03.23;"=""230315/13/0456""";15.03.2023;502,33;RUB - Российский рубль;83,72;0,00;0,00;83,72;15.03.2023 16:03:18;Требуется подпись;;15.03.2023 12:03:26;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c0ac629d-80c3-46fa-9a08-0710caf3bb0d&documentId=449b84f6-cd56-4de1-8acd-a8ade63e7f09;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230315/39/0450 от 15.03.23;"=""230315/39/0450""";15.03.2023;4 797,53;RUB - Российский рубль;799,59;0,00;0,00;799,59;15.03.2023 16:08:36;Требуется подпись;;15.03.2023 12:08:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=67373f3f-be15-4aca-aa21-b373553e0bcc&documentId=a30d5a2d-2e76-4c29-8c04-c98a6d0b2ff6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230315/13/0238 от 15.03.23;"=""230315/13/0238""";15.03.2023;14 244,40;RUB - Российский рубль;2 374,07;0,00;0,00;2 374,07;15.03.2023 14:58:58;Требуется подпись;;15.03.2023 10:59:24;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b5f0ccbb-2211-47b1-8f58-3235c8f25d19&documentId=d2163635-e8ae-4a04-9dc5-ad3b258e114a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230315/37/0002 от 15.03.23;"=""230315/37/0002""";15.03.2023;15 368,28;RUB - Российский рубль;2 561,39;0,00;0,00;2 561,39;15.03.2023 11:07:44;Требуется подпись;;15.03.2023 07:10:05;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=52e4d9ce-1857-420a-a240-e496c967b5a5&documentId=7a779ce6-7a16-4599-9d12-bab7cb8979fd;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230316/91/0106 от 16.03.23;"=""230316/91/0106""";16.03.2023;6 382,50;RUB - Российский рубль;1 063,75;0,00;0,00;1 063,75;16.03.2023 15:18:26;Требуется подпись;;16.03.2023 11:18:58;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=2a2e9ba9-8dc5-4e00-a12d-fd0fad0b244f&documentId=ac695091-a12c-46d7-bfce-2dda72a75711;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230316/67/0141 от 16.03.23;"=""230316/67/0141""";16.03.2023;27 545,64;RUB - Российский рубль;4 590,94;0,00;0,00;4 590,94;16.03.2023 17:19:05;Требуется подпись;;16.03.2023 13:29:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7049a3a5-3961-474f-9c87-5f9e8612c8f7&documentId=7e083692-7e16-48e3-8640-6ab9041aa986;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230316/76/0168 от 16.03.23;"=""230316/76/0168""";16.03.2023;8 067,49;RUB - Российский рубль;1 344,58;0,00;0,00;1 344,58;16.03.2023 19:26:08;Требуется подпись;;16.03.2023 15:30:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=44bd326b-b781-40fc-b3aa-db67420cf2a4&documentId=88edbb34-1be7-404c-ba7b-55646d091ff0;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230316/39/1467 от 16.03.23;"=""230316/39/1467""";16.03.2023;79,55;RUB - Российский рубль;13,26;0,00;0,00;13,26;16.03.2023 19:21:43;Требуется подпись;;16.03.2023 15:30:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8153862e-8cf9-4ad2-8513-1c25e67756a4&documentId=19df8f52-9347-483d-b32e-d2082780ec72;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230316/19/0073 от 16.03.23;"=""230316/19/0073""";16.03.2023;35 698,51;RUB - Российский рубль;5 949,77;0,00;0,00;5 949,77;16.03.2023 08:34:47;Требуется подпись;;16.03.2023 04:44:56;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=fdeea887-c650-4268-b2dd-76e680d97d2f&documentId=bab4737f-64b3-4e24-a49c-5f8c84bf4d3b;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230316/39/1828 от 16.03.23;"=""230316/39/1828""";16.03.2023;10 249,56;RUB - Российский рубль;1 708,26;0,00;0,00;1 708,26;16.03.2023 20:41:00;Требуется подпись;;16.03.2023 16:53:55;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=aff4819e-f603-4e74-9069-650452cc8797&documentId=2c65cf0c-c925-42d5-80bf-cbe0a803c232;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230316/37/0001 от 16.03.23;"=""230316/37/0001""";16.03.2023;7 641,74;RUB - Российский рубль;1 273,63;0,00;0,00;1 273,63;16.03.2023 09:32:17;Требуется подпись;;16.03.2023 05:42:23;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a7db45c1-7654-41e0-be61-9361410883d0&documentId=f7034eba-9790-48e2-a695-56e6a8696cb6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230317/13/0796 от 17.03.23;"=""230317/13/0796""";17.03.2023;372,72;RUB - Российский рубль;62,12;0,00;0,00;62,12;17.03.2023 17:55:48;Требуется подпись;;17.03.2023 14:00:00;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=2237e550-6894-472f-920e-5a18229c80eb&documentId=3a6656ef-ada2-422d-9b5f-a07f084237f2;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230317/41/0112 от 17.03.23;"=""230317/41/0112""";17.03.2023;3 989,35;RUB - Российский рубль;664,89;0,00;0,00;664,89;17.03.2023 15:56:16;Требуется подпись;;17.03.2023 12:03:42;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8fa1e1ba-d57c-4f5b-b26b-0f6989959612&documentId=00d8053c-de41-4f8e-938c-c462b428d59a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230317/13/1460 от 17.03.23;"=""230317/13/1460""";17.03.2023;2 996,93;RUB - Российский рубль;499,49;0,00;0,00;499,49;17.03.2023 21:22:35;Требуется подпись;;17.03.2023 17:22:44;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=059404df-0e9b-46b7-aaf6-a9f4c95b2705&documentId=9950fd06-c359-4ccd-9cf3-fdca5d0b3c9d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230317/39/1471 от 17.03.23;"=""230317/39/1471""";17.03.2023;1 973,43;RUB - Российский рубль;328,90;0,00;0,00;328,90;17.03.2023 19:17:28;Требуется подпись;;17.03.2023 15:37:11;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0844077a-0731-486b-9587-d88431651db1&documentId=f434c42e-861b-415a-90a6-f96606891719;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230317/96/0019 от 17.03.23;"=""230317/96/0019""";17.03.2023;5 729,55;RUB - Российский рубль;954,93;0,00;0,00;954,93;17.03.2023 15:31:00;Требуется подпись;;17.03.2023 11:38:23;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=cbdc34e4-538e-46ef-8d36-c278a5cc82f5&documentId=04a6d39e-7ec4-4ab9-ba68-72f86be0907c;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230317/42/0001 от 17.03.23;"=""230317/42/0001""";17.03.2023;5 606,82;RUB - Российский рубль;934,47;0,00;0,00;934,47;17.03.2023 17:27:43;Требуется подпись;;17.03.2023 13:29:24;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0e342622-1c63-406d-9366-fb0c73b105b7&documentId=4667fec2-846f-4198-a1f0-a8381a82301a;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230317/39/1501 от 17.03.23;"=""230317/39/1501""";17.03.2023;3 331,24;RUB - Российский рубль;555,20;0,00;0,00;555,20;17.03.2023 19:24:06;Требуется подпись;;17.03.2023 15:37:11;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=36f29702-9bfb-4f64-a1cb-0dde5e20779d&documentId=ab389e0e-5e07-45cb-961e-d7ae3e162c2d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230318/13/0294 от 18.03.23;"=""230318/13/0294""";18.03.2023;2 996,93;RUB - Российский рубль;499,49;0,00;0,00;499,49;18.03.2023 15:01:37;Требуется подпись;;18.03.2023 11:25:32;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8269f2ad-09bd-452e-ac41-bf33348531df&documentId=5459ce08-d8b3-4549-bdce-659c2108d6b4;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230318/18/0001 от 18.03.23;"=""230318/18/0001""";18.03.2023;4 005,83;RUB - Российский рубль;667,64;0,00;0,00;667,64;18.03.2023 08:24:22;Требуется подпись;;18.03.2023 04:47:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=48826146-d181-48d6-87d9-c744c1428710&documentId=87ac534f-4d4d-4102-bdf8-5d80d647595b;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230320/23/0844 от 20.03.23;"=""230320/23/0844""";20.03.2023;482 652,98;RUB - Российский рубль;80 442,17;0,00;0,00;80 442,17;20.03.2023 23:36:34;Требуется подпись;;21.03.2023 03:59:38;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c3639968-fc55-440a-ba1c-6150e2f761d9&documentId=54eaf4f5-421c-4997-8492-a9d4a3ee7092;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230320/39/0525 от 20.03.23;"=""230320/39/0525""";20.03.2023;1 761,79;RUB - Российский рубль;293,63;0,00;0,00;293,63;20.03.2023 15:39:23;Требуется подпись;;20.03.2023 11:40:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7cea7111-2995-4cab-8e0a-ac453d6f0fd7&documentId=b1333e4a-a1ee-41eb-aa12-69b3ccfe3898;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230320/30/0547 от 20.03.23;"=""230320/30/0547""";20.03.2023;998,32;RUB - Российский рубль;166,39;0,00;0,00;166,39;20.03.2023 16:19:15;Требуется подпись;;20.03.2023 12:19:40;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=bee9cf2a-688c-465c-b79b-3a3786ba1cac&documentId=3785985b-d42d-4bee-8999-007c750a1130;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230320/39/0867 от 20.03.23;"=""230320/39/0867""";20.03.2023;1 647,10;RUB - Российский рубль;274,51;0,00;0,00;274,51;20.03.2023 16:52:10;Требуется подпись;;20.03.2023 13:00:43;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=237a5239-8197-48cb-87a9-ab60ac6b9834&documentId=fc5c59f2-5639-4568-b387-da118688415e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230320/37/0704 от 20.03.23;"=""230320/37/0704""";20.03.2023;938,08;RUB - Российский рубль;156,35;0,00;0,00;156,35;20.03.2023 16:10:32;Требуется подпись;;20.03.2023 12:12:03;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e769c37c-1414-477c-8a13-7e98e4e55975&documentId=974c8345-2100-4184-ba92-bf8469706038;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230320/39/0465 от 20.03.23;"=""230320/39/0465""";20.03.2023;1 033,27;RUB - Российский рубль;172,21;0,00;0,00;172,21;20.03.2023 15:20:26;Требуется подпись;;20.03.2023 11:21:11;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=455f0d92-c7ca-445f-b086-8a92b1b9d99e&documentId=14a64b54-73e4-4f8a-9236-4e78dc23e069;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230320/39/0466 от 20.03.23;"=""230320/39/0466""";20.03.2023;15 348,11;RUB - Российский рубль;2 558,02;0,00;0,00;2 558,02;20.03.2023 15:21:06;Требуется подпись;;20.03.2023 11:21:15;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d8936d5a-13fa-4dc1-8186-823799b897ac&documentId=36191b6b-b697-4180-9f40-49ac32200d43;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230320/96/0149 от 20.03.23;"=""230320/96/0149""";20.03.2023;777,40;RUB - Российский рубль;129,57;0,00;0,00;129,57;20.03.2023 17:36:24;Требуется подпись;;20.03.2023 14:00:16;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=73cc53d5-52c0-4c06-b27d-3eb691ef22dc&documentId=8a5ef3c5-3b12-4967-a67a-a20a389c4283;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230321/39/1919 от 21.03.23;"=""230321/39/1919""";21.03.2023;28 416,34;RUB - Российский рубль;4 736,06;0,00;0,00;4 736,06;21.03.2023 21:20:40;Требуется подпись;;21.03.2023 17:21:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0cb51475-2934-43b5-87dd-98c170e4b284&documentId=44d70385-2249-4ab0-b21e-0db9dab1b9e4;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230321/13/0480 от 21.03.23;"=""230321/13/0480""";21.03.2023;1 787,94;RUB - Российский рубль;297,99;0,00;0,00;297,99;21.03.2023 16:59:44;Требуется подпись;;21.03.2023 13:00:03;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b87fabd4-e2b2-46df-a153-d60b1d1eee8b&documentId=c8abfb3a-b34d-405d-ba3c-2c3527fe8ab6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230321/32/0289 от 21.03.23;"=""230321/32/0289""";21.03.2023;2 867,44;RUB - Российский рубль;477,91;0,00;0,00;477,91;21.03.2023 12:18:34;Требуется подпись;;21.03.2023 08:18:48;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5496e506-0b4f-412a-b10d-45324cbcd1f0&documentId=02568108-f3de-415a-8392-0cd002ddeb77;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/13/0786 от 22.03.23;"=""230322/13/0786""";22.03.2023;450,10;RUB - Российский рубль;75,02;0,00;0,00;75,02;22.03.2023 18:22:19;Требуется подпись;;22.03.2023 14:27:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=19bd664a-fac9-40a0-89a1-5efa1c384b08&documentId=f92a2ade-d20e-49cb-a47a-c239c114f85e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/13/0755 от 22.03.23;"=""230322/13/0755""";22.03.2023;141,90;RUB - Российский рубль;23,65;0,00;0,00;23,65;22.03.2023 18:18:36;Требуется подпись;;22.03.2023 14:27:03;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8b236fc0-c0bc-4f59-9030-2fac06fd6f66&documentId=91316a6c-03bd-4117-84c1-40417e0f6fd9;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/13/0152 от 22.03.23;"=""230322/13/0152""";22.03.2023;5 201,83;RUB - Российский рубль;866,97;0,00;0,00;866,97;22.03.2023 14:41:30;Требуется подпись;;22.03.2023 10:51:25;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a76e7aa9-fe59-448d-8e27-acbb64ec9605&documentId=7dca19e1-c328-4f44-a210-62cc4e86e18c;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/39/1671 от 22.03.23;"=""230322/39/1671""";22.03.2023;819,93;RUB - Российский рубль;136,66;0,00;0,00;136,66;22.03.2023 20:10:06;Требуется подпись;;22.03.2023 16:11:03;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5fde111c-3482-4d72-b6d6-a6d6c21a75b1&documentId=f3a7cf88-d784-48b3-a85b-cad1252e0918;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/57/0001 от 22.03.23;"=""230322/57/0001""";22.03.2023;4 927,63;RUB - Российский рубль;821,27;0,00;0,00;821,27;22.03.2023 10:36:43;Требуется подпись;;22.03.2023 06:47:21;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=2d8bab35-6142-4bd6-a322-60c1564e6f6e&documentId=d34ca541-01b8-40f0-82ae-d54a313b2a81;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/76/0001 от 22.03.23;"=""230322/76/0001""";22.03.2023;280,52;RUB - Российский рубль;46,75;0,00;0,00;46,75;22.03.2023 20:10:02;Требуется подпись;;22.03.2023 16:10:55;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=4bf83873-d75d-4500-a152-5176e8828e80&documentId=1cd92e02-7693-44ab-a740-45d97a702ff3;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/10/0003 от 22.03.23;"=""230322/10/0003""";22.03.2023;60 930,61;RUB - Российский рубль;10 155,12;0,00;0,00;10 155,12;22.03.2023 09:20:44;Требуется подпись;;22.03.2023 05:21:53;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c46a85c3-5405-402f-a18b-770cb5ec7ef6&documentId=35d77ad1-d942-4163-81b0-ea082680c500;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/15/0001 от 22.03.23;"=""230322/15/0001""";22.03.2023;1 367,43;RUB - Российский рубль;227,91;0,00;0,00;227,91;22.03.2023 11:03:22;Требуется подпись;;22.03.2023 07:07:26;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e2050c4d-099f-4df7-9a84-9dfb129f08de&documentId=8215d556-5fad-4174-a466-6f91cc0b42b6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/15/0001 от 22.03.23;"=""230322/15/0001""";22.03.2023;1 367,43;RUB - Российский рубль;227,91;0,00;0,00;227,91;22.03.2023 11:01:58;Требуется подпись;;22.03.2023 07:07:25;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=6c83d355-7f32-44e0-a012-80486289e912&documentId=56618e38-eec8-49a5-8e8f-6f5fd423d178;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230322/96/0128 от 22.03.23;"=""230322/96/0128""";22.03.2023;8 200,98;RUB - Российский рубль;1 366,83;0,00;0,00;1 366,83;22.03.2023 18:48:30;Требуется подпись;;22.03.2023 14:57:42;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1fa4f7fc-4c24-442f-ae31-b6547f74bef8&documentId=c22de3d9-ae7d-478f-85b2-e16c118f6077;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230323/13/0167 от 23.03.23;"=""230323/13/0167""";23.03.2023;1 878,76;RUB - Российский рубль;313,12;0,00;0,00;313,12;23.03.2023 17:19:35;Требуется подпись;;23.03.2023 13:26:42;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=6a983af9-26ee-4670-8b85-0407e0f50791&documentId=e34a9fe3-fefb-4d4b-b7ad-782ff434254b;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230323/45/0001 от 23.03.23;"=""230323/45/0001""";23.03.2023;18 222,48;RUB - Российский рубль;3 037,09;0,00;0,00;3 037,09;23.03.2023 16:17:53;Требуется подпись;;23.03.2023 12:18:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=846d3c91-9851-4d71-95f8-f34564d455d8&documentId=6f80bb73-0dbd-4088-aa9c-781c677a31f8;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230323/13/0944 от 23.03.23;"=""230323/13/0944""";23.03.2023;1 062,56;RUB - Российский рубль;177,09;0,00;0,00;177,09;23.03.2023 21:42:26;Требуется подпись;;23.03.2023 17:51:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=3cee3826-eed5-4597-80b5-fd4f06049b16&documentId=a2f83f22-c61b-4546-a4b5-9d4d2c0140b5;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230323/13/0940 от 23.03.23;"=""230323/13/0940""";23.03.2023;347,18;RUB - Российский рубль;57,86;0,00;0,00;57,86;23.03.2023 21:41:32;Требуется подпись;;23.03.2023 17:51:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=cf24319f-192a-4dd0-bd34-31e1850334bb&documentId=f4830397-f91d-4131-a230-9f1709a1e50e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230323/77/0001 от 23.03.23;"=""230323/77/0001""";23.03.2023;1 789,57;RUB - Российский рубль;298,26;0,00;0,00;298,26;23.03.2023 22:42:47;Требуется подпись;;23.03.2023 18:51:52;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=3ac5f502-6189-405c-a53f-6ef6fa09e19d&documentId=ac66aed2-7e56-4b60-9783-363a3db138d4;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230324/39/0524 от 24.03.23;"=""230324/39/0524""";24.03.2023;1 362,33;RUB - Российский рубль;227,06;0,00;0,00;227,06;24.03.2023 15:40:09;Требуется подпись;;24.03.2023 11:54:12;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a0fe9fd9-b86e-4a39-b46b-caf53b4fcaef&documentId=61d4007e-3548-4126-b404-7e38898f88ae;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230324/39/1086 от 24.03.23;"=""230324/39/1086""";24.03.2023;661,73;RUB - Российский рубль;110,29;0,00;0,00;110,29;24.03.2023 17:19:58;Требуется подпись;;24.03.2023 13:27:32;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f45bcbf6-871f-4c80-869b-b513cf215970&documentId=6ef6bd54-ac45-4a18-9649-f03b77a18b76;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230324/39/0484 от 24.03.23;"=""230324/39/0484""";24.03.2023;2 359,44;RUB - Российский рубль;393,24;0,00;0,00;393,24;24.03.2023 15:25:30;Требуется подпись;;24.03.2023 11:53:47;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=afc0be3b-17a6-4874-9623-9fbad4e26a85&documentId=bbf961ba-8e0f-4589-b152-f5807af56954;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230327/18/0340 от 27.03.23;"=""230327/18/0340""";27.03.2023;207,50;RUB - Российский рубль;34,58;0,00;0,00;34,58;29.03.2023 12:58:30;Требуется подпись;;29.03.2023 09:04:16;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=3c7c145c-ee49-4b3b-829d-f6b67bde2ccd&documentId=ebe0fe97-6c54-497b-97ca-0dfcd1fb43e7;
